ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV,fit_method
436,adc_b4_ch36,ho_p37,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
437,adc_b4_ch37,ho_p38,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
438,adc_b4_ch38,ho_p39,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
439,adc_b4_ch39,b9_p40,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
440,adc_b4_ch40,b9_p41,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
441,adc_b4_ch41,b9_p42,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
442,adc_b4_ch42,ho_p43,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
443,adc_b4_ch43,ho_p44,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
444,adc_b4_ch44,ho_p45,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
445,adc_b4_ch45,ho_p46,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
446,adc_b4_ch46,ho_p47,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
447,adc_b4_ch47,ho_p48,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
448,adc_b4_ch48,ho_p49,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
449,adc_b4_ch49,b9_p50,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
450,adc_b4_ch50,b9_p51,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
451,adc_b4_ch51,b9_p52,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
452,adc_b4_ch52,ho_p53,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
453,adc_b4_ch53,ho_p54,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
454,adc_b4_ch54,ho_p55,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
455,adc_b4_ch55,ho_p56,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
456,adc_b4_ch56,ho_p57,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
457,adc_b4_ch57,ho_p58,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
458,adc_b4_ch58,ho_p59,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
459,adc_b4_ch59,b9_p60,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
460,adc_b4_ch60,b9_p61,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
461,adc_b4_ch61,b9_p62,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
462,adc_b4_ch62,ho_p63,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
463,adc_b4_ch63,ho_p64,0.267534455,0.105658808,109.06968562938987,70,0.00228480077,0.0025741530,1300
